Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,,,,,,,,,
112,113,29905,"Miller, Gary G.",1,9,200,1/11/11,1/3/13,0,6,2,1,1,HRES33,Financial Services,71,42,CA,,,,,,,,,,
112,113,20146,"Capito, Shelley Moore",1,10,200,1/11/11,1/3/13,0,5,2,1,1,HRES33,Financial Services,56,2,WV,,,,,,,,,,
112,113,20352,"Hensarling, Jeb",1,11,200,1/11/11,1/3/13,0,5,2,1,1,HRES33,Financial Services,49,5,TX,,,,,,,,,,
112,113,20336,"Garrett, Scott",1,12,200,1/11/11,1/3/13,0,5,2,1,1,HRES33,Financial Services,12,5,NJ,,,,,,,,,,
112,113,20353,"Neugebauer, Randy",1,13,200,1/11/11,1/3/13,0,4,2,1,1,HRES33,Financial Services,49,19,TX,,,,,,,,,,
112,113,20522,"McHenry, Patrick T.",1,14,200,1/11/11,1/3/13,0,4,2,1,1,HRES33,Financial Services,47,10,NC,,,,,,,,,,
112,113,20539,"Campbell, John",1,15,200,1/11/11,1/3/13,0,4,2,1,1,HRES33,Financial Services,71,48,CA,,,,,,,,,,
112,113,20728,"Bachmann, Michele",1,16,200,1/11/11,1/3/13,0,3,2,1,1,HRES33,Financial Services,33,6,MN,,,,,,,,,,
112,113,20532,"Marchant, Kenny",1,17,200,1/11/11,3/15/11,0,3,2,2,2,HRES33,Financial Services,49,24,TX,"Resigned from committee for no other appointment, H1826; transferred to Education and the Workforce",,,,,,,,,
112,113,20332,"McCotter, Thaddeus G.",1,18,200,1/11/11,7/6/12,0,3,2,8,0,HRES33,Financial Services,23,11,MI,"Resigned due to staff fraud in campaign signatures, 7/6/12",,,,,,,,,
112,113,20703,"McCarthy, Kevin",1,19,200,1/11/11,1/3/13,0,3,2,1,1,HRES33,Financial Services,71,22,CA,,,,,,,,,,
112,113,20337,"Pearce, Stevan",1,20,200,1/11/11,1/3/13,0,1,4,1,1,HRES33,Financial Services,66,2,NM,,,,,,,,,,
112,113,20909,"Posey, Bill",1,21,200,1/11/11,1/3/13,0,2,2,1,1,HRES33,Financial Services,43,15,FL,,,,,,,,,,
112,113,21169,"Fitzpatrick, Michael G.",1,22,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Financial Services,14,8,PA,,,,,,,,,,
112,113,20506,"Westmoreland, Lynn A.",1,23,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Financial Services,44,3,GA,,,,,,,,,,
112,113,20926,"Luetkemeyer, Blaine",1,24,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Financial Services,34,9,MO,,,,,,,,,,
112,113,21142,"Huizenga, Bill",1,25,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Financial Services,23,2,MI,,,,,,,,,,
112,113,21189,"Duffy, Sean P.",1,26,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Financial Services,25,7,WI,,,,,,,,,,
112,113,21155,"Hayworth, Nan",1,27,200,1/11/11,1/3/13,0,1,2,1,0,HRES33,Financial Services,13,19,NY,Defeated for reelection,,,,,,,,,
112,113,21164,"Renacci, Jim",1,28,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Financial Services,24,16,OH,,,,,,,,,,
112,113,21186,"Hurt, Robert",1,29,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Financial Services,40,5,VA,,,,,,,,,,
112,113,21127,"Dold, Robert",1,30,200,1/11/11,1/3/13,0,1,2,1,0,HRES33,Financial Services,21,10,IL,Defeated for reelection,,,,,,,,,
112,113,21105,"Schweikert, David",1,31,200,1/11/11,1/3/13,0,1,2,1,2,HRES33,Financial Services,61,5,AZ,"Transferred to Science, Space, and Technology and Small Business",,,,,,,,,
112,113,21154,"Grimm, Michael",1,32,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Financial Services,13,13,NY,,,,,,,,,,
112,113,21183,"Canseco, Francisco",1,33,200,1/11/11,1/3/13,0,1,2,1,0,HRES33,Financial Services,49,23,TX,Defeated for reelection,,,,,,,,,
112,113,21163,"Stivers, Steve",1,34,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Financial Services,24,15,OH,,,,,,,,,,
112,113,14824,"Frank, Barney",2,1,100,1/4/11,1/3/13,21,16,2,1,0,HRES7,Financial Services,3,4,MA,Did not seek reelection,,,,,,,,,
112,113,29106,"Waters, Maxine",2,2,100,1/18/11,1/3/13,0,11,2,1,1,HRES39,Financial Services,71,35,CA,,,,,,,,,,
112,113,29379,"Maloney, Carolyn B.",2,3,100,1/18/11,1/3/13,0,10,2,1,1,HRES39,Financial Services,13,14,NY,,,,,,,,,,
112,113,29348,"Gutierrez, Luis V.",2,4,100,1/18/11,1/3/13,0,10,2,1,1,HRES39,Financial Services,21,4,IL,,,,,,,,,,
112,113,29378,"Velazquez, Nydia M.",2,5,100,1/18/11,1/3/13,0,10,2,1,1,HRES39,Financial Services,13,12,NY,,,,,,,,,,
112,113,29383,"Watt, Melvin",2,6,100,1/18/11,1/3/13,0,10,2,1,1,HRES39,Financial Services,47,12,NC,,,,,,,,,,
112,113,15000,"Ackerman, Gary L.",2,7,100,1/18/11,1/3/13,0,7,5,1,0,HRES39,Financial Services,13,5,NY,Did not seek reelection,,,,,,,,,
112,113,29707,"Sherman, Brad",2,8,100,1/18/11,1/3/13,0,8,2,1,1,HRES39,Financial Services,71,27,CA,,,,,,,,,,
112,113,29776,"Meeks, Gregory W.",2,9,100,1/18/11,1/3/13,0,8,2,1,1,HRES39,Financial Services,13,6,NY,,,,,,,,,,
112,113,29919,"Capuano, Michael E.",2,10,100,1/18/11,1/3/13,0,7,2,1,1,HRES39,Financial Services,3,8,MA,,,,,,,,,,
112,113,29763,"Hinojosa, Ruben",2,11,100,1/18/11,1/3/13,0,6,2,1,1,HRES39,Financial Services,49,15,TX,,,,,,,,,,
112,113,20147,"Clay, William L., Jr.",2,12,100,1/18/11,1/3/13,0,6,4,1,1,HRES39,Financial Services,34,1,MO,,,,,,,,,,
112,113,29744,"McCarthy, Carolyn",2,13,100,1/18/11,1/3/13,0,5,2,1,1,HRES39,Financial Services,13,4,NY,,,,,,,,,,
112,113,29942,"Baca, Joe",2,14,100,1/18/11,1/3/13,0,5,2,1,0,HRES39,Financial Services,71,43,CA,Defeated for reelection,,,,,,,,,
112,113,20119,"Lynch, Stephen F.",2,15,100,1/18/11,1/3/13,0,5,2,1,1,HRES39,Financial Services,3,9,MA,,,,,,,,,,
112,113,20341,"Miller, Brad",2,16,100,1/18/11,1/3/13,0,5,2,1,0,HRES39,Financial Services,47,13,NC,Did not seek reelection,,,,,,,,,
112,113,20321,"Scott, David",2,17,100,1/18/11,1/3/13,0,5,2,1,1,HRES39,Financial Services,44,13,GA,,,,,,,,,,
112,113,20529,"Green, Al",2,18,100,1/18/11,1/3/13,0,4,2,1,1,HRES39,Financial Services,49,9,TX,,,,,,,,,,
112,113,20517,"Cleaver, Emanuel",2,19,100,1/18/11,1/3/13,0,4,2,1,1,HRES39,Financial Services,34,5,MO,,,,,,,,,,
112,113,20537,"Moore, Gwen",2,20,100,1/18/11,1/3/13,0,4,2,1,1,HRES39,Financial Services,25,4,WI,,,,,,,,,,
112,113,20727,"Ellison, Keith",2,21,100,1/18/11,1/3/13,0,3,2,1,1,HRES39,Financial Services,33,5,MN,,,,,,,,,,
112,113,20705,"Perlmutter, Ed",2,22,100,1/18/11,1/3/13,0,3,2,1,1,HRES39,Financial Services,62,7,CO,,,,,,,,,,
112,113,20717,"Donnelly, Joe",2,23,100,1/18/11,1/3/13,0,3,2,1,0,HRES39,Financial Services,22,2,IN,Elected to U.S. Senate,,,,,,,,,
112,113,20757,"Carson, Andre",2,24,100,1/18/11,1/3/13,0,3,2,1,2,HRES39,Financial Services,22,7,IN,Transferred to Armed Services and Transportation and Infrastructure,,,,,,,,,
112,113,20907,"Himes, James A.",2,25,100,1/18/11,1/3/13,0,2,2,1,1,HRES39,Financial Services,1,4,CT,,,,,,,,,,
112,113,20923,"Peters, Gary C.",2,26,100,1/18/11,1/3/13,0,2,2,1,1,HRES39,Financial Services,23,9,MI,,,,,,,,,,
112,113,21113,"Carney, John",2,27,100,1/18/11,1/3/13,0,1,2,1,1,HRES39,Financial Services,11,1,DE,,,,,,,,,,
112,113,21181,"Fincher, Stephen",6,1,200,5/11/11,1/3/13,0,1,2,1,1,HRES263,Financial Services,54,8,TN,Replaced Marchant,,,,,,,,,
112,113,21152,"Guinta, Frank",6,2,200,8/1/12,1/3/13,0,1,2,1,0,HRES751,Financial Services,4,1,NH,Replaced McCotter; defeated for reelection,,,,,,,,,
112,115,29939,"Ryan, Paul",1,1,200,1/4/11,1/3/13,11,4,4,1,1,HRES6,Budget,25,1,WI,,,,,,,,,,
112,115,20336,"Garrett, Scott",1,2,200,1/17/11,1/3/13,0,5,2,1,1,HRES37,Budget,12,5,NJ,,,,,,,,,,
112,115,29910,"Simpson, Michael K.",1,3,200,1/17/11,1/3/13,0,4,2,1,2,HRES37,Budget,63,2,ID,Left for no other,,,,,,,,,
112,115,20539,"Campbell, John",1,4,200,1/17/11,1/3/13,0,3,2,1,1,HRES37,Budget,71,48,CA,,,,,,,,,,
112,115,29323,"Calvert, Ken",1,5,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Budget,71,44,CA,,,,,,,,,,
112,115,20123,"Akin, W. Todd",1,6,200,1/17/11,1/3/13,0,1,2,1,0,HRES37,Budget,34,2,MO,Unsuccessful candidate for U.S. Senate,,,,,,,,,
112,115,20344,"Cole, Tom",1,7,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Budget,53,4,OK,,,,,,,,,,
112,115,20505,"Price, Tom",1,8,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Budget,44,6,GA,,,,,,,,,,
112,115,20903,"McClintock, Tom",1,9,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Budget,71,4,CA,,,,,,,,,,
112,115,20949,"Chaffetz, Jason",1,10,200,1/24/11,1/3/13,0,1,2,1,2,HRES53,Budget,67,3,UT,Transferred to Homeland Security,,,,,,,,,
112,115,21100,"Stutzman, Marlin",1,11,200,1/17/11,1/3/13,0,1,2,1,2,HRES37,Budget,22,3,IN,Transferred to Financial Services,,,,,,,,,
112,115,21166,"Lankford, James",1,12,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Budget,53,5,OK,,,,,,,,,,
112,115,21180,"Black, Diane",1,13,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Budget,54,6,TN,,,,,,,,,,
112,115,21190,"Ribble, Reid",1,14,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Budget,25,8,WI,,,,,,,,,,
112,115,21182,"Flores, Bill",1,15,200,1/17/11,1/3/13,0,1,3,1,1,HRES37,Budget,49,17,TX,,,,,,,,,,
112,115,21176,"Mulvaney, Mick",1,16,200,1/17/11,1/3/13,0,1,2,1,2,HRES37,Budget,48,5,SC,Transferred to Financial Services,,,,,,,,,
112,115,21134,"Huelskamp, Tim",1,17,200,1/17/11,1/3/13,0,1,2,1,2,HRES37,Budget,32,1,KS,Transferred to Small Business,,,,,,,,,
112,115,21133,"Young, Todd",1,18,200,1/17/11,1/3/13,0,1,2,1,2,HRES37,Budget,22,9,IN,Transferred to Ways and Means,,,,,,,,,
112,115,21143,"Amash, Justin",1,19,200,1/17/11,1/3/13,0,1,2,1,2,HRES37,Budget,23,3,MI,Left for no other,,,,,,,,,
112,115,21131,"Rokita, Todd",1,20,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Budget,22,4,IN,,,,,,,,,,
112,115,21152,"Guinta, Frank",1,21,200,1/24/11,8/1/12,0,1,2,3,0,HRES53,Budget,4,1,NH,"Left committee for no other reason, H5538; defeated for reelection",,,,,,,,,
112,115,21122,"Woodall, Robert",1,22,200,2/8/11,1/3/13,0,1,2,1,1,HRES78,Budget,44,7,GA,,,,,,,,,,
112,115,20330,"Van Hollen, Chris",2,1,100,1/4/11,1/3/13,21,1,2,1,1,HRES7,Budget,52,8,MD,,,,,,,,,,
112,115,20525,"Schwartz, Allyson Y.",2,2,100,1/24/11,1/3/13,0,4,2,1,1,HRES52,Budget,14,13,PA,,,,,,,,,,
112,115,15029,"Kaptur, Marcy",2,3,100,1/24/11,1/3/13,0,3,4,1,2,HRES52,Budget,24,9,OH,Left for no other,,,,,,,,,
112,115,29571,"Doggett, Lloyd",2,4,100,1/24/11,1/3/13,0,3,4,1,2,HRES52,Budget,49,25,TX,Left for no other,,,,,,,,,
112,115,29588,"Blumenauer, Earl",2,5,100,1/24/11,1/3/13,0,3,2,1,1,HRES52,Budget,72,3,OR,,,,,,,,,,
112,115,20122,"McCollum, Betty",2,6,100,1/24/11,1/3/13,0,2,2,1,2,HRES52,Budget,33,4,MN,Left for no other,,,,,,,,,
112,115,20723,"Yarmuth, John A.",2,7,100,1/24/11,1/3/13,0,2,2,1,1,HRES52,Budget,51,3,KY,,,,,,,,,,
112,115,29741,"Pascrell, William J., Jr.",2,8,100,1/24/11,1/3/13,0,1,2,1,1,HRES52,Budget,12,8,NJ,,,,,,,,,,
112,115,20103,"Honda, Mike",2,9,100,1/24/11,1/3/13,0,1,4,1,2,HRES52,Budget,71,15,CA,Left for no other,,,,,,,,,
112,115,20343,"Ryan, Timothy J.",2,10,100,1/24/11,1/3/13,0,1,2,1,1,HRES52,Budget,24,17,OH,,,,,,,,,,
112,115,20504,"Wasserman Schultz, Debbie",2,11,100,1/24/11,1/3/13,0,1,4,1,1,HRES52,Budget,43,20,FL,,,,,,,,,,
112,115,20537,"Moore, Gwen",2,12,100,1/24/11,1/3/13,0,3,2,1,1,HRES52,Budget,25,4,WI,,,,,,,,,,
112,115,20708,"Castor, Kathy",2,13,100,1/24/11,1/3/13,0,1,2,1,1,HRES52,Budget,43,11,FL,,,,,,,,,,
112,115,20737,"Shuler, Heath",2,14,100,1/24/11,1/3/13,0,1,2,1,0,HRES52,Budget,47,11,NC,Did not seek reelection,,,,,,,,,
112,115,20934,"Tonko, Paul",2,15,100,1/24/11,2/16/12,0,1,2,3,2,HRES52,Budget,13,21,NY,"Resigned from committee for no other appointment, H887",,,,,,,,,
112,115,21110,"Bass, Karen",2,16,100,1/24/11,1/3/13,0,1,2,1,2,HRES52,Budget,71,33,CA,Transferred to no other,,,,,,,,,
112,115,21198,"Bonamici, Suzanne",7,1,100,2/16/12,1/3/13,0,1,2,1,2,HRES553,Budget,72,1,OR,To replace Tonko; transferred to Education and the Workforce,,,,,,,,,
112,124,20333,"Kline, John",1,1,200,1/4/11,1/3/13,11,5,2,1,1,HRES6,Education and the Workplace,33,2,MN,,,,,,,,,,
112,124,14675,"Petri, Thomas E.",1,2,200,1/17/11,1/3/13,0,17,2,1,1,HRES37,Education and the Workplace,25,6,WI,,,,,,,,,,
112,124,29315,"McKeon, Howard P. (Buck)",1,3,200,1/17/11,1/3/13,0,2,4,1,1,HRES37,Education and the Workplace,71,25,CA,,,,,,,,,,
112,124,29912,"Biggert, Judy.",1,4,200,1/17/11,1/3/13,0,6,2,1,0,HRES37,Education and the Workplace,21,13,IL,Defeated for reelection,,,,,,,,,
112,124,20135,"Platts, Todd Russell",1,5,200,1/17/11,1/3/13,0,6,2,1,0,HRES37,Education and the Workplace,14,19,PA,Did not seek reelection,,,,,,,,,
112,124,20138,"Wilson, Addison G. (Joe)",1,6,200,1/17/11,1/3/13,0,6,2,1,1,HRES37,Education and the Workplace,48,2,SC,,,,,,,,,,
112,124,20521,"Foxx, Virginia",1,7,200,1/17/11,1/3/13,0,4,2,1,1,HRES37,Education and the Workplace,47,5,NC,,,,,,,,,,
112,124,20963,"Hunter, Duncan",1,9,200,1/17/11,1/3/13,0,2,2,1,1,HRES37,Education and the Workplace,71,52,CA,,,,,,,,,,
112,124,20947,"Roe, David P.",1,10,200,1/17/11,1/3/13,0,2,2,1,1,HRES37,Education and the Workplace,54,1,TN,,,,,,,,,,
112,124,20946,"Thompson, Glenn",1,11,200,1/17/11,1/3/13,0,2,2,1,1,HRES37,Education and the Workplace,14,5,PA,,,,,,,,,,
112,124,20725,"Walberg, Tim",1,12,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Education and the Workplace,23,7,MI,,,,,,,,,,
112,124,21179,"DesJarlais, Scott",1,13,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Education and the Workplace,54,4,TN,,,,,,,,,,
112,124,21157,"Hanna, Richard",1,14,200,1/17/11,1/3/13,0,1,2,1,2,HRES37,Education and the Workplace,13,24,NY,Left for no other,,,,,,,,,
112,124,21131,"Rokita, Todd",1,15,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Education and the Workplace,22,4,IN,,,,,,,,,,
112,124,21132,"Bucshon, Larry",1,16,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Education and the Workplace,22,8,IN,,,,,,,,,,
112,124,21175,"Gowdy, Trey",1,17,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Education and the Workplace,48,4,SC,,,,,,,,,,
112,124,21171,"Barletta, Lou",1,18,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Education and the Workplace,14,11,PA,,,,,,,,,,
112,124,21177,"Noem, Kristi",1,19,200,1/17/11,1/3/13,0,1,2,1,2,HRES37,Education and the Workplace,37,1,SD,Transferred to Armed Services,,,,,,,,,
112,124,21192,"Roby, Martha",1,20,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Education and the Workplace,41,2,AL,,,,,,,,,,
112,124,21151,"Heck, Joe",1,21,200,1/17/11,1/3/13,0,1,2,1,1,HRES37,Education and the Workplace,65,3,NV,,,,,,,,,,
112,124,21117,"Ross, Dennis",1,22,200,1/17/11,1/3/13,0,1,2,1,2,HRES37,Education and the Workplace,43,12,FL,Transferred to Financial Services,,,,,,,,,
112,124,21167,"Kelly, Mike",1,23,200,1/17/11,1/3/13,0,1,2,1,2,HRES37,Education and the Workplace,14,3,PA,Transferred to Ways and Means,,,,,,,,,
112,124,14256,"Miller, George",2,1,100,1/4/11,1/3/13,21,12,3,1,1,HRES7,Education and the Workplace,71,7,CA,,,,,,,,,,
112,124,14430,"Kildee, Dale E.",2,2,100,1/18/11,1/3/13,0,18,2,1,0,HRES39,Education and the Workplace,23,5,MI,Did not seek reelection,,,,,,,,,
112,124,15619,"Payne, Donald M.",2,3,100,1/18/11,3/6/12,0,12,2,5,0,HRES39,Education and the Workplace,12,10,NJ,"Died, 3/6/12",,,,,,,,,
112,124,29132,"Andrews, Robert E.",2,4,100,1/18/11,1/3/13,0,11,2,1,1,HRES39,Education and the Workplace,12,1,NJ,,,,,,,,,,
112,124,39307,"Scott, Robert C.",2,5,100,1/18/11,1/3/13,0,4,4,1,1,HRES39,Education and the Workplace,40,3,VA,,,,,,,,,,
112,124,29309,"Woolsey, Lynn",2,6,100,1/18/11,1/3/13,0,10,2,1,0,HRES39,Education and the Workplace,71,6,CA,Did not seek reelection,,,,,,,,,
112,124,29763,"Hinojosa, Ruben",2,7,100,1/18/11,1/3/13,0,8,2,1,1,HRES39,Education and the Workplace,49,15,TX,,,,,,,,,,
112,124,29744,"McCarthy, Carolyn",2,8,100,1/18/11,1/3/13,0,8,2,1,1,HRES39,Education and the Workplace,13,4,NY,,,,,,,,,,
112,124,29730,"Tierney, John",2,9,100,1/18/11,1/3/13,0,8,2,1,1,HRES39,Education and the Workplace,3,6,MA,,,,,,,,,,
112,124,29748,"Kucinich, Dennis",2,10,100,1/18/11,1/3/13,0,8,2,1,0,HRES39,Education and the Workplace,24,10,OH,Defeated for renomination,,,,,,,,,
112,124,29931,"Wu, David",2,11,100,1/18/11,1/31/12,0,7,2,8,0,HRES39,Education and the Workplace,72,1,OR,"Resigned due to a sex scandal, 1/31/12",,,,,,,,,
112,124,29923,"Holt, Rush D.",2,12,100,1/18/11,1/3/13,0,7,2,1,1,HRES39,Education and the Workplace,12,12,NJ,,,,,,,,,,
112,124,20108,"Davis, Susan",2,13,100,1/18/11,1/3/13,0,6,2,1,1,HRES39,Education and the Workplace,71,53,CA,,,,,,,,,,
112,124,20305,"Grijalva, Raul M",2,14,100,1/18/11,1/3/13,0,5,2,1,1,HRES39,Education and the Workplace,61,7,AZ,,,,,,,,,,
112,124,20338,"Bishop, Timothy",2,15,100,1/18/11,1/3/13,0,5,2,1,1,HRES39,Education and the Workplace,13,1,NY,,,,,,,,,,
112,124,20720,"Loebsack, David",2,16,100,1/18/11,1/3/13,0,3,2,1,1,HRES39,Education and the Workplace,31,2,IA,,,,,,,,,,
112,124,20713,"Hirono, Mazie K.",2,17,100,1/18/11,1/3/13,0,3,2,1,0,HRES39,Education and the Workplace,82,2,HI,Elected to U.S. Senate,,,,,,,,,
112,124,39308,"Goodlatte, Robert W.",4,8,200,5/24/11,1/3/13,0,1,2,1,2,HRES274,Education and the Workplace,40,6,VA,To rank immediately after Ms Foxx; left for no other,,,,,,,,,
112,124,20743,"Altmire, Jason",5,18,100,9/13/11,1/3/13,0,1,2,1,0,HRES 398,Education and the Workplace,14,4,PA,"Transferred from Committee on Small Business, H6123; defeated for renomination",,,,,,,,,
112,124,20941,"Fudge, Marcia",7,1,100,3/20/12,1/3/13,0,1,2,1,1,HRES590,Education and the Workplace,24,11,OH,"Transferred from Committee on Science, Space, & Technology, H1411; replaced Payne",,,,,,,,,
112,128,15446,"Upton, Frederick S.",1,1,200,1/4/11,1/3/13,11,11,2,1,1,HRES6,Energy and Commerce,23,6,MI,,,,,,,,,,
112,128,15085,"Barton, Joe L.",1,2,200,1/11/11,1/3/13,0,13,2,1,1,HRES33,Energy and Commerce,49,6,TX,,,,,,,,,,
112,128,15627,"Stearns, Clifford B.",1,3,200,1/11/11,1/3/13,0,10,2,1,0,HRES33,Energy and Commerce,43,6,FL,Defeated for renomination,,,,,,,,,
112,128,29525,"Whitfield, Edward",1,4,200,1/11/11,1/3/13,0,9,2,1,1,HRES33,Energy and Commerce,51,1,KY,,,,,,,,,,
112,128,29718,"Shimkus, John M.",1,5,200,1/11/11,1/3/13,0,8,2,1,1,HRES33,Energy and Commerce,21,15,IL,,,,,,,,,,
112,128,29752,"Pitts, Joseph R.",1,6,200,1/11/11,1/3/13,0,6,2,1,1,HRES33,Energy and Commerce,14,16,PA,,,,,,,,,,
112,128,29775,"Bono, Mary",1,7,200,1/11/11,1/3/13,0,6,2,1,0,HRES33,Energy and Commerce,71,45,CA,Defeated for reelection,,,,,,,,,
112,128,29932,"Walden, Greg",1,8,200,1/11/11,1/3/13,0,6,2,1,1,HRES33,Energy and Commerce,72,2,OR,,,,,,,,,,
112,128,29921,"Terry, Lee",1,9,200,1/11/11,1/3/13,0,6,2,1,1,HRES33,Energy and Commerce,35,2,NE,,,,,,,,,,
112,128,20120,"Rogers, Mike",1,10,200,1/11/11,1/3/13,0,5,2,1,1,HRES33,Energy and Commerce,23,8,MI,,,,,,,,,,
112,128,29549,"Myrick, Sue",1,11,200,1/11/11,1/3/13,0,4,2,1,0,HRES33,Energy and Commerce,47,9,NC,Listed by the committee as the vice chairman; retired from Congress,,,,,,,,,
112,128,20131,"Sullivan, John",1,12,200,1/11/11,1/3/13,0,5,2,1,0,HRES33,Energy and Commerce,53,1,OK,Defeated for renomination,,,,,,,,,
112,128,20346,"Murphy, Tim",1,13,200,1/11/11,1/3/13,0,4,2,1,1,HRES33,Energy and Commerce,14,18,PA,,,,,,,,,,
112,128,20355,"Burgess, Michael",1,14,200,1/11/11,1/3/13,0,4,2,1,1,HRES33,Energy and Commerce,49,26,TX,,,,,,,,,,
112,128,20351,"Blackburn, Marsha",1,15,200,1/11/11,1/3/13,0,3,4,1,1,HRES42,Energy and Commerce,54,7,TN,To rank immediately after Mr. Burgess,,,,,,,,,
112,128,29508,"Bilbray, Brian P.",1,16,200,1/11/11,1/3/13,0,1,4,1,0,HRES33,Energy and Commerce,71,50,CA,Defeated for reelection,,,,,,,,,
112,128,29538,"Bass, Charles F.",1,17,200,1/11/11,1/3/13,0,1,4,1,0,HRES33,Energy and Commerce,4,2,NH,Defeated for reelection,,,,,,,,,
112,128,20319,"Gingrey, Phil",1,18,200,1/11/11,1/3/13,0,2,2,1,1,HRES33,Energy and Commerce,44,11,GA,,,,,,,,,,
112,128,20759,"Scalise, Steve",1,19,200,1/11/11,1/3/13,0,2,2,1,1,HRES33,Energy and Commerce,45,1,LA,,,,,,,,,,
112,128,20755,"Latta, Robert E.",1,20,200,1/11/11,1/3/13,0,2,2,1,1,HRES33,Energy and Commerce,24,5,OH,,,,,,,,,,
112,128,20535,"McMorris Rodgers, Cathy",1,21,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,73,5,WA,,,,,,,,,,
112,128,20925,"Harper, Gregg",1,22,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,46,3,MS,,,,,,,,,,
112,128,20929,"Lance, Leonard",1,23,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,12,7,NJ,,,,,,,,,,
112,128,20919,"Cassidy, Bill",1,24,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,45,6,LA,,,,,,,,,,
112,128,20916,"Guthrie, Brett",1,25,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,51,2,KY,,,,,,,,,,
112,128,20948,"Olson, Pete",1,26,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,49,22,TX,,,,,,,,,,
112,128,21188,"McKinley, David",1,27,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,56,1,WV,,,,,,,,,,
112,128,21112,"Gardner, Cory",1,28,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,62,4,CO,,,,,,,,,,
112,128,21136,"Pompeo, Mike",1,29,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,32,4,KS,,,,,,,,,,
112,128,21128,"Kinzinger, Adam",1,30,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,21,11,IL,,,,,,,,,,
112,128,21191,"Griffith, Morgan",1,31,200,1/11/11,1/3/13,0,1,2,1,1,HRES33,Energy and Commerce,40,9,VA,,,,,,,,,,
112,128,14280,"Waxman, Henry A.",2,1,100,1/4/11,1/3/13,21,19,2,1,1,HRES7,Energy and Commerce,71,30,CA,,,,,,,,,,
112,128,2605,"Dingell, John D., Jr.",2,2,100,1/10/11,1/3/13,0,28,2,1,1,HRES31,Energy and Commerce,23,15,MI,,,,,,,,,,
112,128,14435,"Markey, Edward J.",2,3,100,1/10/11,1/3/13,0,18,2,1,1,HRES31,Energy and Commerce,3,7,MA,,,,,,,,,,
112,128,15072,"Towns, Edolphus",2,4,100,1/10/11,1/3/13,0,1,4,1,0,HRES31,Energy and Commerce,13,10,NY,Did not seek reelection,,,,,,,,,
112,128,15454,"Pallone, Frank, Jr.",2,5,100,1/10/11,1/3/13,0,8,4,1,1,HRES31,Energy and Commerce,12,6,NJ,,,,,,,,,,
112,128,29346,"Rush, Bobby L.",2,6,100,1/10/11,1/3/13,0,9,2,1,1,HRES31,Energy and Commerce,21,1,IL,,,,,,,,,,
112,128,29312,"Eshoo, Anna G.",2,7,100,1/10/11,1/3/13,0,9,2,1,1,HRES31,Energy and Commerce,71,14,CA,,,,,,,,,,
112,128,15603,"Engel, Eliot L.",2,8,100,1/10/11,1/3/13,0,9,2,1,1,HRES31,Energy and Commerce,13,17,NY,,,,,,,,,,
112,128,39304,"Green, Gene",2,9,100,1/10/11,1/3/13,0,8,2,1,1,HRES31,Energy and Commerce,49,29,TX,,,,,,,,,,
